phase,signature_file,artifact,resolved_path,exists,expected_sha256,actual_sha256,hash_matches,superseded_preflight,effective_pass
step_16_one_time_external_evaluation_after_explicit_authorization,preflight_signature.json,preflight_checks.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\preflight_checks.csv,True,f48822971eb7040f9b42433f31a308c3c8f8e1aad37a076e03a0ce2dcc9138a6,f48822971eb7040f9b42433f31a308c3c8f8e1aad37a076e03a0ce2dcc9138a6,True,True,True
step_16_one_time_external_evaluation_after_explicit_authorization,preflight_signature.json,step_15_signature_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\step_15_signature_verification.csv,True,3b264605529ad98f24ada10ae4541083db2a6f9bc1f4b29cbb019c1048ade9fc,3b264605529ad98f24ada10ae4541083db2a6f9bc1f4b29cbb019c1048ade9fc,True,True,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,authorization_state.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\authorization_state.json,True,21a5814533e4ee2720cab7438bf39d04d87d5fd99d1e1fbe515c4ca44ce161b3,21a5814533e4ee2720cab7438bf39d04d87d5fd99d1e1fbe515c4ca44ce161b3,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,bootstrap_uncertainty.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\bootstrap_uncertainty.csv,True,5a418ea66f977bc605ae02a9bc915ceae00929e0c56273cce1561a59d3441013,5a418ea66f977bc605ae02a9bc915ceae00929e0c56273cce1561a59d3441013,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,cache_integrity.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\cache_integrity.csv,True,cf698ed82308db7450dff40f598656744aa3e2a26f8a562277e903f8624129a4,cf698ed82308db7450dff40f598656744aa3e2a26f8a562277e903f8624129a4,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,checkpoint_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\checkpoint_verification.csv,True,14f7106e236c07651135aadcc8ac4f83af8ca3a508acb31cb931802a9a742de1,14f7106e236c07651135aadcc8ac4f83af8ca3a508acb31cb931802a9a742de1,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,expected_vs_actual.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\expected_vs_actual.csv,True,5741371c4ca480a06dcbf07dbe4e9461278d559cc7fb453ad74cce54b868e9d9,5741371c4ca480a06dcbf07dbe4e9461278d559cc7fb453ad74cce54b868e9d9,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,external_evaluation_dashboard.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\external_evaluation_dashboard.png,True,b423f926e56dcbcbd2f250c1a8fdc53f988b9b0534950e33041f765a03083163,b423f926e56dcbcbd2f250c1a8fdc53f988b9b0534950e33041f765a03083163,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,external_evidence_inventory.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\external_evidence_inventory.csv,True,280df689aa621cbdd6e7cbe00f12691f54c32c7b1aa2fc0f5176f3405f01e403,280df689aa621cbdd6e7cbe00f12691f54c32c7b1aa2fc0f5176f3405f01e403,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\gate_result.json,True,e4b499b36fc6e4aa556a8680e46f09891f59c848a66273b659264120c639ddc9,e4b499b36fc6e4aa556a8680e46f09891f59c848a66273b659264120c639ddc9,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,global_metrics.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\global_metrics.csv,True,e3321ec2cae1fdebe57a13f215a09c3d389e8eee19e823aea86947782c3d0192,e3321ec2cae1fdebe57a13f215a09c3d389e8eee19e823aea86947782c3d0192,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,lesion_metrics.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\lesion_metrics.csv,True,c4fd015f7c825a91ce2e008c160343191f8423f650358b87877976e28e388085,c4fd015f7c825a91ce2e008c160343191f8423f650358b87877976e28e388085,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,lesion_stratum_metrics.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\lesion_stratum_metrics.csv,True,63831ed6f81ee98d163baf99fbb7ead17aacff95ed94c62cf773ef3905ed8870,63831ed6f81ee98d163baf99fbb7ead17aacff95ed94c62cf773ef3905ed8870,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,negative_control_metrics.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\negative_control_metrics.csv,True,aff3abc88c261e383a48735dbdd1bffc476273821599d8d4f164464d69833db5,aff3abc88c261e383a48735dbdd1bffc476273821599d8d4f164464d69833db5,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,patient_burden_metrics.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\patient_burden_metrics.csv,True,ad75a279faecc59ef9fadb1f18d2527741474950b029bb2163db7681d1fbce0a,ad75a279faecc59ef9fadb1f18d2527741474950b029bb2163db7681d1fbce0a,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,patient_metrics.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\patient_metrics.csv,True,9bb17b39431f0145445ac7cd25a6a42a18074dc8ee67a2eb6d7a2efc39afe38d,9bb17b39431f0145445ac7cd25a6a42a18074dc8ee67a2eb6d7a2efc39afe38d,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,preflight_checks.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\preflight_checks.csv,True,f48822971eb7040f9b42433f31a308c3c8f8e1aad37a076e03a0ce2dcc9138a6,f48822971eb7040f9b42433f31a308c3c8f8e1aad37a076e03a0ce2dcc9138a6,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,run_ledger.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\run_ledger.json,True,780b9292bdb186981506a8c9c2f5a12bad0c46b9c3278b2e84f9ec143b2fd1eb,780b9292bdb186981506a8c9c2f5a12bad0c46b9c3278b2e84f9ec143b2fd1eb,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,runtime_log.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\runtime_log.csv,True,e276349ee8721b0e8910631c7e39d5948a30a0b08e0ea450204d31a02e8c5cb1,e276349ee8721b0e8910631c7e39d5948a30a0b08e0ea450204d31a02e8c5cb1,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,step_16_signature.json,slice_metrics.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\slice_metrics.csv,True,233e9b028daf75d0646a2de5ac16017d1c780f6cfe93a95526ea2df22a3bfe2e,233e9b028daf75d0646a2de5ac16017d1c780f6cfe93a95526ea2df22a3bfe2e,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\EXTERNAL_EVALUATION_DATA_CARD.md,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\EXTERNAL_EVALUATION_DATA_CARD.md,True,7eb1e46f3382065b3011ee25de4e139a796ad81ae46e58cef247c183a6c0127a,7eb1e46f3382065b3011ee25de4e139a796ad81ae46e58cef247c183a6c0127a,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\acceptance_reconciliation.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\acceptance_reconciliation.csv,True,b6644f4bf9af5cce88d921b20204280fc619d00bf5203f656665f569ecc81da4,b6644f4bf9af5cce88d921b20204280fc619d00bf5203f656665f569ecc81da4,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\descriptive_reliability.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\descriptive_reliability.csv,True,f9c4f80769fb9f704f3c3a33e65b72ca71fc58eb7e8121f0715edd8835cbef09,f9c4f80769fb9f704f3c3a33e65b72ca71fc58eb7e8121f0715edd8835cbef09,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\external_evidence_validation_dashboard.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\external_evidence_validation_dashboard.png,True,6cb9f9edfaa4bf9830f4be7dadcdab7d71e295e56f52d29c1cedd5c028b68768,6cb9f9edfaa4bf9830f4be7dadcdab7d71e295e56f52d29c1cedd5c028b68768,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\external_failure_atlas.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\external_failure_atlas.png,True,fceb1a969704663d6da08050cac909aea47237bdbc5a6bacffe0c8f18f9a4d9c,fceb1a969704663d6da08050cac909aea47237bdbc5a6bacffe0c8f18f9a4d9c,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\gate_result.json,True,a496cad2bbe1b1c7a1226dcb44f98149e718ef8722a199565968406bd1afc3ec,a496cad2bbe1b1c7a1226dcb44f98149e718ef8722a199565968406bd1afc3ec,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\independent_metric_reconciliation.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\independent_metric_reconciliation.csv,True,72e552b4001276b404e63461d802d60172bd9f038f61eff122ea74c3d184aedc,72e552b4001276b404e63461d802d60172bd9f038f61eff122ea74c3d184aedc,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\input_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\input_verification.csv,True,15a45d58840b9d36511fddfb68728573b9b717c4584720774c91834394aacf09,15a45d58840b9d36511fddfb68728573b9b717c4584720774c91834394aacf09,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\lesion_difficulty_validation.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\lesion_difficulty_validation.csv,True,54cb1d3127c2740cc6a4a58715f15c11fb0d8950376251eda0cbd67cd7557273,54cb1d3127c2740cc6a4a58715f15c11fb0d8950376251eda0cbd67cd7557273,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\negative_control_physical_volume.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\negative_control_physical_volume.csv,True,e919ad7e1452c0fb3ce76e5539ea0909c348f9f31c39d200ca4fc4b3dc15465d,e919ad7e1452c0fb3ce76e5539ea0909c348f9f31c39d200ca4fc4b3dc15465d,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\patient_risk_profile.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\patient_risk_profile.csv,True,78baf84dab77c76ee5ce3ef113b6d41b5e124ddd7766cab81511953a9e285587,78baf84dab77c76ee5ce3ef113b6d41b5e124ddd7766cab81511953a9e285587,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\probability_histograms.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\probability_histograms.csv,True,88bc7af3863758f4873769a3563ba9a6dfa2f9d1b37c23163009ab34d8fbca8a,88bc7af3863758f4873769a3563ba9a6dfa2f9d1b37c23163009ab34d8fbca8a,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\provenance.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\provenance.json,True,170a5dd6defbc9e378186b1a6b46439470dd138464724313a0d78d8a418d73a2,170a5dd6defbc9e378186b1a6b46439470dd138464724313a0d78d8a418d73a2,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\step_16_evidence_inventory_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\step_16_evidence_inventory_verification.csv,True,a5f08dc89077d91058ed55908a333c619328b2cbf4f8398fc16f34c9d7cce387,a5f08dc89077d91058ed55908a333c619328b2cbf4f8398fc16f34c9d7cce387,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\step_16_signature_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\step_16_signature_verification.csv,True,c6ebcf819a5e178587bf68b7445fed4a67b802387fbde07042babe40e98e693d,c6ebcf819a5e178587bf68b7445fed4a67b802387fbde07042babe40e98e693d,True,False,True
step_17_external_evaluation_evidence_validation_and_data_card,step_17_signature.json,step_17_external_evaluation_evidence_validation_and_data_card\outputs\validated_findings.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_17_external_evaluation_evidence_validation_and_data_card\outputs\validated_findings.csv,True,164522a15f5845ccc2683094bb9fc6d193bfabdad890d9c548bec55886d8fd4e,164522a15f5845ccc2683094bb9fc6d193bfabdad890d9c548bec55886d8fd4e,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\SOURCE_LABEL_CONCORDANCE_REPORT.md,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\SOURCE_LABEL_CONCORDANCE_REPORT.md,True,7e8a350e2940bbe0a0afcef2e1a86e48d6892173295a6b72e78871e378c87356,7e8a350e2940bbe0a0afcef2e1a86e48d6892173295a6b72e78871e378c87356,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\case_adjudication_summary.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\case_adjudication_summary.csv,True,e06a8f3906445530be250f6fb9160f8fee928949dc39322ef6c530ec2287c8e7,e06a8f3906445530be250f6fb9160f8fee928949dc39322ef6c530ec2287c8e7,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\expected_vs_actual.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\expected_vs_actual.csv,True,55dd986685452783004af528e94567ba8a99421279c81d1a46e25777c68219af,55dd986685452783004af528e94567ba8a99421279c81d1a46e25777c68219af,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\gate_result.json,True,d4e3802533bb85d4d0cd2604e91d546ccdffe323506fad1d06c9d0928e5bb636,d4e3802533bb85d4d0cd2604e91d546ccdffe323506fad1d06c9d0928e5bb636,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\highest_overlap_source_label_by_case.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\highest_overlap_source_label_by_case.csv,True,072c334b167241581dda66cc0d3933d7b3e86827c0fef57de1d908f48dd305bd,072c334b167241581dda66cc0d3933d7b3e86827c0fef57de1d908f48dd305bd,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\input_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\input_verification.csv,True,376f902ecd4914a9d100b029c32bec3e8fabe107f291c7c2fb96653aa34179ed,376f902ecd4914a9d100b029c32bec3e8fabe107f291c7c2fb96653aa34179ed,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\provenance.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\provenance.json,True,2fef4f24e1127cf7c68505963c1c15913ef33b8e9d9324917bbd04171a5f791b,2fef4f24e1127cf7c68505963c1c15913ef33b8e9d9324917bbd04171a5f791b,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\selected_source_label_inventory.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\selected_source_label_inventory.csv,True,692e986fa6ac8c88e5cb0501140822d67bae689635d7fc766712ef998a1bcb2d,692e986fa6ac8c88e5cb0501140822d67bae689635d7fc766712ef998a1bcb2d,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\source_label_concordance_panels.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\source_label_concordance_panels.png,True,543b64257d214092384c432f99a9d45d636ccefb41ea8b8a1d815b4d14652829,543b64257d214092384c432f99a9d45d636ccefb41ea8b8a1d815b4d14652829,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\source_label_overlap_dashboard.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\source_label_overlap_dashboard.png,True,2a05bee838b11dce838ac45c222f8f696f8c43477374c7526ef99a9340c689af,2a05bee838b11dce838ac45c222f8f696f8c43477374c7526ef99a9340c689af,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\source_label_prediction_concordance.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\source_label_prediction_concordance.csv,True,6000a5ee41879bf7c0650e3f55caab668194e599ab591e0d83aecaa951740e0c,6000a5ee41879bf7c0650e3f55caab668194e599ab591e0d83aecaa951740e0c,True,False,True
step_18_source_label_concordance_and_failure_adjudication,step_18_signature.json,step_18_source_label_concordance_and_failure_adjudication\outputs\source_mask_alignment_qc.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_18_source_label_concordance_and_failure_adjudication\outputs\source_mask_alignment_qc.csv,True,49cfb2a5a284df3bd8490fcee42833cd9a878787b0b984636b6fb98acb9feb58,49cfb2a5a284df3bd8490fcee42833cd9a878787b0b984636b6fb98acb9feb58,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\EXTERNAL_EVIDENCE_TECHNICAL_REPORT.md,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\EXTERNAL_EVIDENCE_TECHNICAL_REPORT.md,True,676e13b64d39cad4042e689443e875b3b25213759297d42dc42a8c27aa819f00,676e13b64d39cad4042e689443e875b3b25213759297d42dc42a8c27aa819f00,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\PAPER_DRAFT_EXTERNAL_VALIDATION_UPDATE.md,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\PAPER_DRAFT_EXTERNAL_VALIDATION_UPDATE.md,True,4083cab3893892cd5c2e165b2ba56a7ef1883cfa02a0b4135c020db447045e9a,4083cab3893892cd5c2e165b2ba56a7ef1883cfa02a0b4135c020db447045e9a,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\UPDATED_LIMITATIONS_AND_CLAIM_BOUNDARIES.md,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\UPDATED_LIMITATIONS_AND_CLAIM_BOUNDARIES.md,True,10588a91c9a7d9ec66135f4d03329dd25c09ad0f4369cff884a02ede9f487e22,10588a91c9a7d9ec66135f4d03329dd25c09ad0f4369cff884a02ede9f487e22,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\chart_map.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\chart_map.csv,True,a5d31dd966b8828a996300958861466add5fee0355da396eea822f5f835b9c78,a5d31dd966b8828a996300958861466add5fee0355da396eea822f5f835b9c78,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\comparative_results_figure.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\comparative_results_figure.png,True,009c41a215f47bf82b56f37c20cde9dfde611f36f37f395ec65df31e34f7bef0,009c41a215f47bf82b56f37c20cde9dfde611f36f37f395ec65df31e34f7bef0,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\evaluation_cohort_summary.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\evaluation_cohort_summary.csv,True,220fb75d34ed85cce032fa8562eb8327c8f4247f5b0609fbf9d63891e4285e88,220fb75d34ed85cce032fa8562eb8327c8f4247f5b0609fbf9d63891e4285e88,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\evaluation_performance_comparison.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\evaluation_performance_comparison.csv,True,af22831017c115b99f5ebf618a54ebe988137a5b5a1aa9191de67699c620bde7,af22831017c115b99f5ebf618a54ebe988137a5b5a1aa9191de67699c620bde7,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\expected_vs_actual.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\expected_vs_actual.csv,True,a0239de6d921d62872ab75eba2a58a7d35fe950ec125dafb36f047d3b5bf5ebd,a0239de6d921d62872ab75eba2a58a7d35fe950ec125dafb36f047d3b5bf5ebd,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\failure_mode_summary.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\failure_mode_summary.csv,True,9520f328fd2fee1f884f0535efe83159fa55194655d7cc971463c172d58a9a44,9520f328fd2fee1f884f0535efe83159fa55194655d7cc971463c172d58a9a44,True,False,True
step_19_external_evidence_manuscript_integration,step_19_signature.json,step_19_external_evidence_manuscript_integration\outputs\gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_19_external_evidence_manuscript_integration\outputs\gate_result.json,True,7cccb04fda4a80c7a15f6416d802bacf8ab97711069aa40fcc58074738b69352,7cccb04fda4a80c7a15f6416d802bacf8ab97711069aa40fcc58074738b69352,True,False,True
